Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","1988","1988","1000 USD","3880631","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","1989","1989","t","1900387","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","1989","1989","1000 USD","4134867","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","1990","1990","t","1647799","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","1990","1990","1000 USD","3968704","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","1991","1991","t","1620105","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","1991","1991","1000 USD","3811106","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","1992","1992","t","1630591","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","1992","1992","1000 USD","4314374","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","1993","1993","t","1596702","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","1993","1993","1000 USD","3958767","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","1994","1994","t","1518979","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","1994","1994","1000 USD","3911452","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","1995","1995","t","1600608","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","1995","1995","1000 USD","4397248","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","1996","1996","t","1574477","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","1996","1996","1000 USD","4298838","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","1997","1997","t","1421881","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","1997","1997","1000 USD","3390940","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","1998","1998","t","1459185","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","1998","1998","1000 USD","3451937","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","1999","1999","t","1643897","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","1999","1999","1000 USD","3403007","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2000","2000","t","1560405","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2000","2000","1000 USD","2861053.55","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2001","2001","t","1482097","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2001","2001","1000 USD","2979680","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2002","2002","t","1536427","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2002","2002","1000 USD","3046892","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2003","2003","t","2086784","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2003","2003","1000 USD","4208584","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2004","2004","t","1887752","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2004","2004","1000 USD","4258988","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2005","2005","t","1963547","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2005","2005","1000 USD","4498986","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2006","2006","t","1960633","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2006","2006","1000 USD","4591219","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2007","2007","t","1967550","E","Estimated value",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2007","2007","1000 USD","5683054","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2008","2008","t","2011065","E","Estimated value",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2008","2008","1000 USD","6778638","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2009","2009","t","2182467","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2009","2009","1000 USD","5409438","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2010","2010","t","2259448","E","Estimated value",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2010","2010","1000 USD","6499643","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2011","2011","t","2380054","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2011","2011","1000 USD","7777914","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2012","2012","t","2202375","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2012","2012","1000 USD","6705554","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2013","2013","t","2104596","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2013","2013","1000 USD","7343983","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2014","2014","t","2176686.39","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2014","2014","1000 USD","7489877.46","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2015","2015","t","2431806.95","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2015","2015","1000 USD","6379093.68","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2016","2016","t","2622002.58","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2016","2016","1000 USD","6690775.81","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2017","2017","t","3163368.43","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2017","2017","1000 USD","8790980.37","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2018","2018","t","2942175.01","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2018","2018","1000 USD","8779276.74","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2019","2019","t","3047496.27","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2019","2019","1000 USD","8406272.74","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2020","2020","t","2805970.19","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2020","2020","1000 USD","8343810.45","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2021","2021","t","3060519.25","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2021","2021","1000 USD","9162549.39","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5910","Export Quantity","F1887","Dairy Products","2022","2022","t","3260183.23","A","Official figure",""
"TCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5922","Export Value","F1887","Dairy Products","2022","2022","1000 USD","11462258.37","A","Official figure",""
